,song_id,lyrics,text
568,730,"DecodingResult(audio_features=tensor([[-5.5018e-01,  4.3040e-02,  2.8124e-01,  ...,  9.6004e-02,
          6.4075e-01,  7.0674e-01],
        [-2.1022e-01,  1.0228e+00,  1.4006e+00,  ..., -1.5405e-01,
          1.2800e-01,  4.3461e-01],
        [ 1.2617e+00,  1.6270e+00, -3.5590e-04,  ...,  2.9432e-01,
         -4.1243e-01, -2.0460e-01],
        ...,
        [-3.5781e-01, -7.8551e-02,  9.1646e-03,  ...,  4.6038e-01,
          2.6852e-01,  1.3477e+00],
        [-2.8341e-01, -1.6407e-01, -2.0089e-01,  ...,  8.9042e-02,
          4.4590e-01,  1.9652e-01],
        [-8.9849e-01,  7.6837e-01,  3.5897e-02,  ...,  7.6149e-02,
         -1.7362e-01,  8.5226e-02]]), language='en', language_probs=None, tokens=[50364, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 50516, 50516, 700, 472, 13, 50566, 50566, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 50666, 50666, 700, 472, 13, 50716, 50716, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 50766, 50766, 700, 472, 13, 50816, 50816, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 50866, 50866, 700, 472, 13, 50916, 50916, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 50966, 50966, 700, 472, 13, 51016, 51016, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51066, 51066, 700, 472, 13, 51116, 51116, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51166, 51166, 700, 472, 13, 51216, 51216, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51266, 51266, 700, 472, 13, 51316, 51316, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51366, 51366, 700, 472, 13, 51366, 51366, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51416, 51416, 700, 472, 13, 51466, 51466, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51516, 51516, 700, 472, 13, 51566, 51566, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51616, 51616, 700, 472, 13, 51666, 51666, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 51716, 51716, 700, 472, 13, 51766, 51766, 286, 478], text=""I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm"", avg_logprob=-0.31886471218532986, no_speech_prob=0.3741832673549652, temperature=0.0, compression_ratio=10.065573770491802)",I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm going to do a little bit of the first one. I'm
569,731,"DecodingResult(audio_features=tensor([[-0.4701,  0.2738,  0.3669,  ..., -0.1547,  0.8040,  0.4886],
        [-0.1109,  0.5731,  0.5981,  ..., -0.0824,  0.7693,  0.3455],
        [ 0.5264,  0.9301,  0.4296,  ..., -0.6459,  0.2733,  0.1015],
        ...,
        [-0.3225, -0.2176, -0.3131,  ...,  0.3195, -0.1768,  0.8067],
        [ 0.1455, -0.1567, -0.6781,  ..., -0.2708,  0.3917,  0.4544],
        [-0.8195,  0.6319, -0.1978,  ...,  0.0349, -0.2716, -0.0679]]), language='en', language_probs=None, tokens=[50364, 440, 661, 3847, 727, 747, 646, 50488, 50488, 8911, 299, 317, 1755, 286, 600, 668, 50568, 50568, 6551, 494, 293, 7314, 293, 7314, 50656, 50656, 5803, 4060, 50696, 50696, 440, 661, 3847, 727, 747, 646, 50808, 50808, 8911, 317, 1755, 286, 600, 668, 50908], text=""The other train could take back Volicent food I've been Tape and tape and tape Got 60 The other train could take back Volent food I've been"", avg_logprob=-0.8992062444272249, no_speech_prob=0.33815065026283264, temperature=0.0, compression_ratio=1.6352941176470588)",The other train could take back Volicent food I've been Tape and tape and tape Got 60 The other train could take back Volent food I've been
570,732,"DecodingResult(audio_features=tensor([[-1.0048,  0.1782,  0.2686,  ..., -0.5831,  1.0557, -0.1768],
        [-0.4569,  0.6212,  0.8815,  ...,  0.0901,  0.9224, -0.1231],
        [-0.0280,  1.4009,  0.4744,  ..., -0.5606,  0.6951,  0.4683],
        ...,
        [-0.6321,  0.2546, -0.0725,  ...,  0.7051, -0.1754,  1.4739],
        [-0.0807, -0.0833, -0.3832,  ...,  0.7946,  0.4879,  1.6450],
        [-0.9514,  0.7424, -0.3175,  ...,  0.1380, -0.3195,  0.1728]]), language='en', language_probs=None, tokens=[50364, 7609, 50864, 50864, 7609, 51214, 51214], text='Music Music', avg_logprob=-1.2331955432891846, no_speech_prob=0.42474544048309326, temperature=0.0, compression_ratio=0.6875)",Music Music
571,733,"DecodingResult(audio_features=tensor([[-0.3927,  0.2984,  0.6696,  ..., -0.4517,  1.0224,  0.5895],
        [-0.2584,  0.6217,  1.1532,  ...,  0.1075,  0.7354,  0.3849],
        [ 0.4745,  1.3874,  0.6843,  ..., -0.2714,  0.1821,  0.5037],
        ...,
        [-0.1089, -0.3294, -0.2730,  ...,  0.4626,  0.5263,  0.9393],
        [-0.7991, -0.1336, -0.4530,  ...,  0.2172,  0.6933,  0.7518],
        [-1.0772,  0.6264, -0.1510,  ...,  0.1093,  0.0709,  0.3715]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6072826385498047, no_speech_prob=0.43253612518310547, temperature=0.0, compression_ratio=0.38461538461538464)",Music
572,734,"DecodingResult(audio_features=tensor([[-0.3961,  0.2822,  0.5663,  ..., -0.1182,  0.8801,  0.5544],
        [ 0.2791,  0.8910,  0.8502,  ...,  0.0626,  0.5858,  0.0718],
        [ 0.2184,  2.0055, -0.1072,  ..., -0.4762,  0.5025,  0.2219],
        ...,
        [ 0.0575, -0.4905, -0.4680,  ...,  0.3614,  0.5026,  0.8398],
        [-0.2431, -0.2594, -0.6563,  ...,  0.1711,  0.6686,  0.9098],
        [-1.0329,  0.7125, -0.1814,  ...,  0.1939, -0.0867,  0.3720]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.6750520467758179, no_speech_prob=0.38283905386924744, temperature=0.0, compression_ratio=0.38461538461538464)",Music
573,735,"DecodingResult(audio_features=tensor([[-0.5235, -0.0044,  0.4902,  ..., -0.4617,  1.1327,  0.5391],
        [-0.1313,  0.4807,  1.1245,  ...,  0.1257,  0.6025,  0.4908],
        [ 0.3490,  1.0626,  1.2188,  ..., -0.0128,  0.6472,  0.3195],
        ...,
        [ 0.3878,  0.0248, -1.0472,  ..., -0.3418,  0.4355,  0.7391],
        [-0.3714,  0.3276, -0.5957,  ...,  0.0459,  0.4079,  0.8214],
        [-0.9621,  0.8371, -0.0601,  ...,  0.0334, -0.1006,  0.2994]]), language='en', language_probs=None, tokens=[50364, 7609, 51564], text='Music', avg_logprob=-1.6596132516860962, no_speech_prob=0.5329592823982239, temperature=0.0, compression_ratio=0.38461538461538464)",Music
574,736,"DecodingResult(audio_features=tensor([[-0.8215,  0.1220,  0.5677,  ..., -0.0164,  0.9308,  0.2418],
        [-0.6040,  0.4969,  1.1141,  ...,  0.3326,  0.6229,  0.1175],
        [ 0.1504,  1.0076,  1.3759,  ..., -0.0976, -0.0943,  0.4331],
        ...,
        [-0.2355,  0.0569, -0.2140,  ...,  0.0067,  0.6558,  0.7795],
        [-0.6154,  0.0739, -0.3663,  ..., -0.0276,  0.8608,  0.7187],
        [-1.0044,  0.8711,  0.0133,  ...,  0.0229, -0.0138,  0.2937]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.5812163352966309, no_speech_prob=0.34638163447380066, temperature=0.0, compression_ratio=0.38461538461538464)",Music
575,737,"DecodingResult(audio_features=tensor([[-8.3678e-01,  4.0372e-02,  1.8984e-01,  ..., -4.3062e-01,
          8.6917e-01,  4.2013e-01],
        [-4.1170e-01,  6.0654e-01,  6.5421e-01,  ...,  1.0407e-01,
          3.3786e-01,  3.1755e-01],
        [ 1.1971e+00,  8.1625e-01,  2.4000e-02,  ..., -1.1033e-01,
         -2.7113e-01,  7.1039e-01],
        ...,
        [ 3.5558e-01, -1.2686e-02, -1.1400e-03,  ...,  1.2300e-01,
          8.7018e-01,  3.9636e-01],
        [-2.4123e-01,  4.7774e-02, -4.2465e-01,  ...,  1.6032e-01,
          7.9083e-01,  8.7195e-01],
        [-8.7105e-01,  8.4079e-01, -1.5870e-01,  ...,  2.5944e-02,
         -7.0178e-02,  2.0537e-01]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.9747930765151978, no_speech_prob=0.6344945430755615, temperature=0.0, compression_ratio=0.38461538461538464)",Music
576,738,"DecodingResult(audio_features=tensor([[-0.7459,  0.0749,  0.6203,  ..., -0.0413,  0.9242,  0.5772],
        [-0.5082,  0.4735,  0.8418,  ...,  0.2537,  0.8298,  0.5475],
        [ 0.2578,  0.6756,  0.9871,  ..., -0.1475,  0.4605,  0.9841],
        ...,
        [ 0.3403,  1.2867,  0.2222,  ...,  0.3816,  0.5759, -0.2307],
        [-0.1316,  0.6504, -0.3328,  ...,  0.5054,  1.2196, -0.7574],
        [-0.9411,  1.2494,  0.2899,  ...,  0.5160, -0.5351, -0.9681]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.7645578384399414, no_speech_prob=0.42863550782203674, temperature=0.0, compression_ratio=0.38461538461538464)",Music
577,739,"DecodingResult(audio_features=tensor([[-0.5807,  0.1693,  0.3932,  ..., -0.0467,  0.6310,  0.4774],
        [-0.0977,  0.5277,  0.8349,  ...,  0.4068,  0.2712,  0.3341],
        [ 0.4490,  1.3364,  0.5152,  ..., -0.3384, -0.0541,  0.9063],
        ...,
        [ 0.2382, -0.1391, -0.7086,  ...,  0.0091,  0.3440,  0.6715],
        [-0.3681, -0.1011, -0.3936,  ...,  0.1155,  0.4460,  0.8025],
        [-0.9450,  0.7809, -0.1359,  ...,  0.0952, -0.1215,  0.2502]]), language='en', language_probs=None, tokens=[50364, 44529, 22451, 7142, 16924, 9871, 44529, 51816], text='[♪ OUTRO MUSIC PLAYING [♪', avg_logprob=-1.4437182744344075, no_speech_prob=0.3542664051055908, temperature=0.0, compression_ratio=0.8055555555555556)",[♪ OUTRO MUSIC PLAYING [♪
578,740,"DecodingResult(audio_features=tensor([[-0.6830,  0.0608,  0.3145,  ..., -0.1554,  1.0359,  0.2509],
        [-0.3211,  0.7665,  0.8190,  ...,  0.1743,  0.7314,  0.2348],
        [-0.0305,  1.7255,  0.9574,  ..., -0.0804,  0.1974,  0.7645],
        ...,
        [-0.5971, -0.1121, -0.1214,  ...,  0.4769,  0.4234,  0.8453],
        [-0.5132, -0.0666, -0.3701,  ...,  0.6115,  0.3950,  0.5977],
        [-0.8619,  0.4887, -0.4725,  ...,  0.3166, -0.1590,  0.4702]]), language='en', language_probs=None, tokens=[50364, 7609, 50564], text='Music', avg_logprob=-1.799739122390747, no_speech_prob=0.3870792090892792, temperature=0.0, compression_ratio=0.38461538461538464)",Music
579,741,"DecodingResult(audio_features=tensor([[-0.9367, -0.1131,  0.3423,  ..., -0.2752,  1.0272,  0.2383],
        [-0.3413,  0.4102,  1.1068,  ...,  0.2230,  0.6334,  0.2550],
        [ 0.0573,  0.6551,  1.0109,  ..., -0.3352,  0.4159,  0.2168],
        ...,
        [ 0.1213, -0.3354, -0.6091,  ...,  0.0042,  0.6141,  0.9157],
        [-0.2121, -0.1552, -0.3152,  ...,  0.1133,  0.7153,  0.6517],
        [-0.8846,  0.5998, -0.1578,  ...,  0.0912,  0.0833,  0.3211]]), language='en', language_probs=None, tokens=[50364, 2438, 50464], text='Ah', avg_logprob=-1.2041821479797363, no_speech_prob=0.3138938248157501, temperature=0.0, compression_ratio=0.2)",Ah
580,742,"DecodingResult(audio_features=tensor([[-0.0772,  0.4240, -0.7294,  ..., -0.3420,  0.0318,  0.1972],
        [ 1.5742,  0.3072,  0.2100,  ...,  0.1258, -0.1923,  0.4360],
        [ 1.8053, -0.1018,  0.3956,  ...,  0.3204,  0.2389,  0.1436],
        ...,
        [ 0.0446,  0.1849, -0.2851,  ...,  0.2517,  0.5670,  1.0861],
        [-0.1370, -0.3209, -0.4286,  ..., -0.0298,  0.6920,  0.8196],
        [-0.9652,  0.6601, -0.0855,  ...,  0.1464, -0.1394,  0.2937]]), language='en', language_probs=None, tokens=[50364, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 50464, 50464, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 50564, 50564, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 50664, 50664, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 50764, 50764, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 50864, 50864, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 50964, 50964, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51064, 51064, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51164, 51164, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51264, 51264, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51364, 51364, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51464, 51464, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51564, 51564, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51664, 51664, 286, 478, 406, 516, 281, 312, 1075, 281, 360, 309, 13, 51764, 51764], text=""I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it."", avg_logprob=-0.19997851744942044, no_speech_prob=0.9118980765342712, temperature=0.0, compression_ratio=10.630434782608695)",I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it.
581,743,"DecodingResult(audio_features=tensor([[-0.7512,  0.2345,  0.4190,  ..., -0.1412,  1.1254,  0.3201],
        [-0.1758,  0.6545,  0.6981,  ...,  0.1613,  0.8313,  0.3657],
        [ 0.0297,  1.5590,  0.2909,  ..., -0.2653,  0.4060,  0.4962],
        ...,
        [ 0.1269, -0.2028, -0.4569,  ...,  0.1326,  0.7074,  1.0842],
        [-0.1639, -0.0507, -0.2580,  ...,  0.0159,  0.5820,  0.6623],
        [-0.8790,  0.6958, -0.1417,  ...,  0.0248, -0.0045,  0.2110]]), language='en', language_probs=None, tokens=[50364, 286, 478, 406, 516, 281, 536, 721, 300, 286, 1143, 281, 536, 13, 50714, 50714, 430, 5371, 6105, 11, 18269, 3930, 3781, 293, 36950, 11, 17876, 257, 13464, 11, 51414, 51414], text=""I'm not going to see things that I used to see. Pushing stars, shining torches and curls, chasing a beast,"", avg_logprob=-0.9011037999933417, no_speech_prob=0.39830031991004944, temperature=0.0, compression_ratio=1.2325581395348837)","I'm not going to see things that I used to see. Pushing stars, shining torches and curls, chasing a beast,"
582,744,"DecodingResult(audio_features=tensor([[-0.4409, -0.3347,  0.3976,  ..., -0.5183,  0.7873,  0.5500],
        [ 0.0274,  0.9366,  1.1929,  ..., -0.2144,  0.4331,  0.2299],
        [ 1.3791, -0.1686,  0.5146,  ..., -0.2473,  0.0075,  0.4239],
        ...,
        [ 0.0681, -0.1173, -0.3690,  ...,  0.1284,  0.5089,  1.0773],
        [-0.2365, -0.2739, -0.3451,  ...,  0.2473,  0.4450,  0.8654],
        [-0.9083,  0.7194, -0.2939,  ...,  0.3519, -0.1747,  0.5825]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.8722621202468872, no_speech_prob=0.5971152186393738, temperature=0.0, compression_ratio=0.38461538461538464)",Music
583,745,"DecodingResult(audio_features=tensor([[-1.4720e+00,  2.0149e-01,  4.9077e-01,  ..., -5.5226e-01,
          8.3684e-01,  2.8771e-01],
        [-1.0538e+00,  6.3937e-01,  1.0007e+00,  ..., -1.1104e-03,
          7.5499e-01,  9.1215e-02],
        [-4.4736e-01,  9.7072e-01,  1.1510e+00,  ..., -6.2981e-01,
         -8.3583e-03,  3.1883e-01],
        ...,
        [ 3.6399e-01,  2.0163e-01, -9.0893e-02,  ...,  9.0865e-02,
          4.4973e-01, -1.3879e-01],
        [-2.8636e-01, -4.7096e-01, -3.5089e-01,  ...,  1.6866e-01,
          6.1711e-01,  7.8426e-01],
        [-9.8344e-01,  5.0444e-01, -1.1390e-01,  ...,  1.1403e-01,
         -4.6435e-02,  2.0419e-01]]), language='en', language_probs=None, tokens=[50364, 1037, 281, 2817, 11, 352, 281, 2817, 11, 352, 281, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817, 11, 2817], text='Go to sleep, go to sleep, go to sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep', avg_logprob=-0.1465850321451823, no_speech_prob=0.48749062418937683, temperature=0.0, compression_ratio=25.966666666666665)","Go to sleep, go to sleep, go to sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep, sleep"
584,746,"DecodingResult(audio_features=tensor([[-6.8284e-01, -2.3094e-01,  1.7449e-01,  ..., -4.0399e-01,
          7.3959e-01,  2.9053e-01],
        [-2.9267e-01, -2.8665e-04,  2.3948e-01,  ..., -3.8430e-01,
          7.6923e-01,  2.7619e-01],
        [-1.3783e-01,  1.3718e-01, -6.8904e-01,  ...,  1.1997e-01,
         -9.5686e-02, -1.6839e-01],
        ...,
        [ 3.1224e-02,  1.9519e-02,  2.5903e-01,  ..., -1.4311e-01,
         -3.3058e-01, -1.9210e-01],
        [-7.5621e-01,  1.7066e-01,  1.4194e-01,  ...,  8.9518e-01,
          3.0915e-01, -6.3457e-01],
        [-7.0655e-01,  9.0400e-01,  3.5766e-01,  ...,  2.5027e-01,
         -4.0940e-01, -6.2300e-01]]), language='en', language_probs=None, tokens=[50364, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 50564, 50564, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 50664, 50664, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 50764, 50764, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 50864, 50864, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 50964, 50964, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51064, 51064, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51164, 51164, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51264, 51264, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51364, 51364, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51464, 51464, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51564, 51564, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51664, 51664, 286, 478, 406, 516, 281, 312, 257, 707, 857, 544, 51764, 51764], text=""I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more"", avg_logprob=-0.29510669466815415, no_speech_prob=0.5270010232925415, temperature=0.0, compression_ratio=9.48076923076923)",I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more I'm not going to be a little bit more
585,747,"DecodingResult(audio_features=tensor([[-0.4253,  0.0604,  0.3912,  ..., -0.2296,  1.1259,  0.3021],
        [-0.1427,  0.3646,  1.0975,  ...,  0.3335,  0.7375,  0.1150],
        [ 0.3520,  0.9461,  0.3952,  ..., -0.1983,  0.4873,  0.1146],
        ...,
        [ 0.6632, -0.0086, -0.0031,  ...,  0.7667,  0.2001, -0.4416],
        [-0.4420,  0.1009, -0.3675,  ...,  0.0491,  0.5954,  0.5547],
        [-1.0895,  0.8799, -0.0691,  ...,  0.2303, -0.3427,  0.1298]]), language='en', language_probs=None, tokens=[50364, 7609, 51364], text='Music', avg_logprob=-1.805733323097229, no_speech_prob=0.3786303400993347, temperature=0.0, compression_ratio=0.38461538461538464)",Music
586,748,"DecodingResult(audio_features=tensor([[-0.4652,  0.1340,  0.2804,  ..., -0.5407,  1.0368,  0.5451],
        [ 0.3274,  0.4258,  1.3170,  ..., -0.1278,  0.2369,  0.5472],
        [ 0.1253,  0.7469,  0.8274,  ..., -0.1369,  0.5057,  0.1067],
        ...,
        [-0.5133,  0.2108, -0.4875,  ..., -0.0748,  0.7126,  0.8412],
        [-0.6280,  0.0092, -0.4990,  ..., -0.0315,  1.0717,  0.7485],
        [-1.1010,  0.8599, -0.2157,  ...,  0.3746, -0.2233,  0.3868]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.6589446067810059, no_speech_prob=0.5387545228004456, temperature=0.0, compression_ratio=0.38461538461538464)",Music
587,749,"DecodingResult(audio_features=tensor([[-0.5340,  0.3918,  0.4079,  ..., -0.3227,  1.1481,  0.5766],
        [-0.1318,  0.7548,  1.3230,  ...,  0.1555,  0.5611,  0.2102],
        [ 0.0228,  1.9108,  0.2253,  ..., -0.3983,  0.5229,  0.2366],
        ...,
        [ 0.4219,  0.0130, -0.3966,  ...,  0.3029,  0.6267,  1.0381],
        [-0.1890,  0.1286, -0.5465,  ...,  0.1824,  0.8956,  0.9425],
        [-0.8203,  0.8010, -0.2699,  ...,  0.0651,  0.0360,  0.2885]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.7110915184020996, no_speech_prob=0.3577742278575897, temperature=0.0, compression_ratio=0.38461538461538464)",Music
588,750,"DecodingResult(audio_features=tensor([[-0.6279,  0.3587,  0.0509,  ..., -0.1423,  0.6755,  0.5022],
        [ 0.3531,  0.8028,  0.5677,  ..., -0.2443,  0.3975,  0.1041],
        [ 0.0456,  1.9963,  0.3252,  ..., -0.4836, -0.4008,  0.9233],
        ...,
        [ 0.2111, -0.6417, -0.4377,  ..., -0.0186, -0.5036,  0.6804],
        [-0.1733, -0.5859, -0.7082,  ..., -0.1000,  0.6169,  0.8621],
        [-1.0704,  0.8426, -0.2970,  ...,  0.0196, -0.2201,  0.4180]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.7413891553878784, no_speech_prob=0.45168593525886536, temperature=0.0, compression_ratio=0.38461538461538464)",Music
589,756,"DecodingResult(audio_features=tensor([[-0.8577,  0.2121, -0.1332,  ..., -0.1606,  0.5357,  0.8435],
        [-0.0166,  0.7745,  0.8078,  ...,  0.1158,  0.0506,  0.6815],
        [ 0.7027,  1.2409,  0.3947,  ..., -0.4615, -0.5241,  0.9139],
        ...,
        [ 0.9150, -0.9825, -0.9990,  ..., -0.2466, -0.1507, -0.2612],
        [ 0.4360, -0.6077, -1.4541,  ..., -0.0049,  0.0260,  0.2155],
        [-0.9531,  0.8982, -0.0830,  ...,  0.3059, -0.5022,  0.0022]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.567988395690918, no_speech_prob=0.41171151399612427, temperature=0.0, compression_ratio=0.38461538461538464)",Music
